,0,1
56,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\\test\20\31894.jpg,24.03999900817871
57,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\\test\20\31981.jpg,23.58333396911621
58,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\\test\20\32058.jpg,24.03999900817871
59,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\\test\20\32065.jpg,24.541667938232422
60,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\\test\20\32069.jpg,25.0
61,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\\test\20\32106.jpg,35.03571701049805
62,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\\test\20\32123.jpg,25.5
63,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\\test\20\32365.jpg,27.500001907348633
64,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\\test\20\32371.jpg,24.03999900817871
65,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\\test\20\32482.jpg,25.5
66,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\\test\20\32551.jpg,25.0
67,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\\test\20\32599.jpg,25.0
68,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\\test\20\32735.jpg,25.5
69,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\\test\20\32758.jpg,24.541667938232422
70,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\\test\20\32814.jpg,24.541667938232422
71,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\\test\20\32849.jpg,23.0
72,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\\test\20\32861.jpg,25.0
73,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\\test\20\32922.jpg,25.0
74,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\\test\20\33023.jpg,25.5
75,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\\test\20\33113.jpg,25.5
76,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\\test\20\33136.jpg,24.03999900817871
77,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\\test\20\33178.jpg,25.5
78,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\\test\20\33287.jpg,25.0
79,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\\test\20\33295.jpg,24.541667938232422
80,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\\test\20\33325.jpg,25.5
81,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\\test\20\33412.jpg,23.58333396911621
82,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\\test\20\33482.jpg,25.0
83,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\\test\20\33579.jpg,27.500001907348633
84,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\\test\20\33706.jpg,25.5
85,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\\test\20\33827.jpg,24.541667938232422
86,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\\test\20\33853.jpg,25.5
87,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\\test\20\33893.jpg,24.541667938232422
88,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\\test\20\34128.jpg,25.5
89,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\\test\20\34189.jpg,27.03999900817871
90,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\\test\20\34384.jpg,24.5
91,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\\test\20\34400.jpg,25.0
92,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\\test\20\34478.jpg,28.857145309448242
93,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\\test\20\34494.jpg,25.0
94,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\\test\20\34499.jpg,25.0
95,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\\test\20\34500.jpg,27.03999900817871
96,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\\test\20\34579.jpg,25.0
97,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\\test\20\34669.jpg,24.541667938232422
98,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\\test\20\34685.jpg,26.0
99,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\\test\20\34765.jpg,26.0
100,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\\test\20\34973.jpg,25.5
101,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\\test\20\35005.jpg,25.5
102,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\\test\20\35061.jpg,26.5
103,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\\test\20\35222.jpg,25.0
104,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\\test\20\35226.jpg,24.541667938232422
105,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\\test\20\35240.jpg,25.5
106,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\\test\20\35250.jpg,25.0
107,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\\test\20\35290.jpg,24.541667938232422
108,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\\test\20\35319.jpg,26.0
109,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\\test\20\35441.jpg,24.03999900817871
110,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\\test\20\35495.jpg,25.5
111,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\\test\20\35513.jpg,25.0
112,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\\test\20\35723.jpg,24.541667938232422
113,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\\test\20\35725.jpg,24.03999900817871
114,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\\test\20\35760.jpg,28.45833396911621
115,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\\test\20\35863.jpg,26.538463592529297
116,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\\test\20\35947.jpg,25.0
117,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\\test\20\36031.jpg,25.5
118,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\\test\20\36042.jpg,25.5
119,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\\test\20\36167.jpg,24.03999900817871
120,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\\test\20\36229.jpg,27.500001907348633
121,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\\test\20\36296.jpg,25.0
122,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\\test\20\36315.jpg,25.5
123,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\\test\20\36343.jpg,31.440000534057617
124,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\\test\20\36382.jpg,25.0
125,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\\test\20\36459.jpg,25.0
126,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\\test\20\36477.jpg,26.5
127,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\\test\20\36610.jpg,25.5
128,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\\test\20\36714.jpg,24.541667938232422
129,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\\test\20\36872.jpg,24.03999900817871
130,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\\test\20\36897.jpg,26.0
131,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\\test\20\36938.jpg,24.541667938232422
132,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\\test\20\36954.jpg,25.5
133,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\\test\20\36972.jpg,24.541667938232422
134,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\\test\20\37002.jpg,25.5
135,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\\test\20\37121.jpg,24.541667938232422
136,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\\test\20\37167.jpg,25.0
137,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\\test\20\37257.jpg,25.0
138,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\\test\20\37291.jpg,25.5
139,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\\test\20\37304.jpg,24.541667938232422
140,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\\test\20\37332.jpg,27.500001907348633
141,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\\test\20\37346.jpg,25.0
142,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\\test\20\37351.jpg,25.0
143,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\\test\20\37402.jpg,25.0
144,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\\test\20\37414.jpg,25.0
145,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\\test\20\37438.jpg,25.5
146,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\\test\20\37444.jpg,25.5
147,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\\test\20\37487.jpg,25.5
148,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\\test\20\37599.jpg,25.0
149,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\\test\20\37611.jpg,25.043479919433594
150,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\\test\20\37694.jpg,25.0
151,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\\test\20\37720.jpg,24.03999900817871
152,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\\test\20\37814.jpg,24.541667938232422
153,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\\test\20\37837.jpg,25.5
154,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\\test\20\38362.jpg,25.0
155,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\\test\20\38561.jpg,25.0
156,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\\test\20\38584.jpg,24.541667938232422
157,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\\test\20\38636.jpg,24.03999900817871
158,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\\test\20\38678.jpg,25.5
159,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\\test\20\38687.jpg,24.541667938232422
160,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\\test\20\38822.jpg,25.0
161,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\\test\20\38882.jpg,26.0
162,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\\test\20\38915.jpg,25.5
163,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\\test\20\39086.jpg,25.043479919433594
164,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\\test\20\39179.jpg,24.541667938232422
165,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\\test\20\39181.jpg,26.0
166,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\\test\20\39189.jpg,25.0
167,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\\test\20\39217.jpg,25.5
168,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\\test\20\39315.jpg,25.5
169,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\\test\20\39449.jpg,26.5
170,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\\test\20\39546.jpg,25.0
171,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\\test\20\39618.jpg,25.0
172,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\\test\20\39644.jpg,28.1851863861084
173,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\\test\20\39652.jpg,26.0
174,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\\test\20\39657.jpg,25.0
175,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\\test\20\39783.jpg,24.541667938232422
176,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\\test\20\39785.jpg,25.0
177,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\\test\20\39788.jpg,25.5
178,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\\test\20\40019.jpg,24.541667938232422
179,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\\test\20\40035.jpg,23.0
180,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\\test\20\40100.jpg,24.541667938232422
181,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\\test\20\40103.jpg,27.500001907348633
182,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\\test\20\40242.jpg,24.03999900817871
183,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\\test\20\40302.jpg,26.58333396911621
184,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\\test\20\40479.jpg,25.0
185,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\\test\20\40579.jpg,24.03999900817871
186,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\\test\20\40593.jpg,25.0
187,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\\test\20\40668.jpg,25.5
188,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\\test\20\40717.jpg,28.913043975830078
189,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\\test\20\40775.jpg,25.5
190,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\\test\20\40882.jpg,24.541667938232422
191,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\\test\20\40913.jpg,26.5
192,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\\test\20\40979.jpg,24.541667938232422
193,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\\test\20\41022.jpg,25.5
194,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\\test\20\41105.jpg,25.043479919433594
195,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\\test\20\41126.jpg,25.043479919433594
196,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\\test\20\41249.jpg,30.559999465942383
197,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\\test\20\41392.jpg,25.5
198,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\\test\20\41500.jpg,24.541667938232422
199,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\\test\20\41547.jpg,27.03999900817871
200,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\\test\20\41581.jpg,25.5
201,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\\test\20\41610.jpg,25.5
202,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\\test\20\41632.jpg,25.5
203,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\\test\20\41670.jpg,23.0
204,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\\test\20\41735.jpg,27.500001907348633
205,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\\test\20\41875.jpg,23.0
206,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\\test\20\41923.jpg,25.5
207,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\\test\20\41939.jpg,26.0
208,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\\test\20\42001.jpg,25.0
209,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\\test\20\42022.jpg,25.0
210,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\\test\20\42034.jpg,24.541667938232422
211,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\\test\20\42053.jpg,25.0
212,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\\test\20\42138.jpg,25.5
213,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\\test\20\42166.jpg,24.03999900817871
214,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\\test\20\42173.jpg,24.086956024169922
215,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\\test\20\42205.jpg,26.5
216,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\\test\20\42221.jpg,25.0
217,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\\test\20\42331.jpg,24.03999900817871
218,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\\test\20\42475.jpg,25.0
219,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\\test\20\42586.jpg,24.541667938232422
220,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\\test\20\42601.jpg,25.0
221,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\\test\20\42635.jpg,24.03999900817871
222,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\\test\20\42933.jpg,25.0
223,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\\test\20\43199.jpg,24.541667938232422
224,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\\test\20\43313.jpg,24.541667938232422
225,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\\test\20\43330.jpg,25.5
226,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\\test\20\43414.jpg,27.03999900817871
227,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\\test\20\43466.jpg,25.0
228,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\\test\20\43478.jpg,25.5
229,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\\test\20\43514.jpg,25.0
230,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\\test\20\43519.jpg,24.541667938232422
231,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\\test\20\43541.jpg,24.541667938232422
232,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\\test\20\43621.jpg,25.5
233,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\\test\20\43666.jpg,24.541667938232422
234,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\\test\20\43700.jpg,27.500001907348633
235,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\\test\20\43704.jpg,27.500001907348633
236,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\\test\20\43753.jpg,24.541667938232422
237,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\\test\20\43804.jpg,25.5
238,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\\test\20\43920.jpg,25.5
239,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\\test\20\43936.jpg,27.500001907348633
240,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\\test\20\43995.jpg,24.541667938232422
241,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\\test\20\44035.jpg,25.5
242,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\\test\20\44163.jpg,24.541667938232422
243,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\\test\20\44212.jpg,26.5
244,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\\test\20\44278.jpg,25.5
245,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\\test\20\44323.jpg,25.0
246,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\\test\20\44372.jpg,24.541667938232422
247,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\\test\20\44374.jpg,26.5
248,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\\test\20\44509.jpg,25.0
249,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\\test\20\44520.jpg,25.5
250,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\\test\20\44529.jpg,25.0
251,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\\test\20\44575.jpg,23.0
252,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\\test\20\44615.jpg,25.0
253,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\\test\20\44712.jpg,25.5
254,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\\test\20\44780.jpg,25.5
255,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\\test\20\44793.jpg,25.5
256,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\\test\20\44823.jpg,25.0
257,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\\test\20\44884.jpg,24.541667938232422
258,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\\test\21\30950.jpg,24.541667938232422
259,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\\test\21\30976.jpg,25.5
